n_users_eval,n_candidates,Recall@1,NDCG@1,MRR@1,Recall@5,NDCG@5,MRR@5,Recall@10,NDCG@10,MRR@10,Recall@20,NDCG@20,MRR@20,Coverage@20,dataset,model,seed,best_epoch,train_seconds,test_seconds,inference_ms_per_user,trainable_parameters,checkpoint_mb,peak_cuda_memory_mb
1693,1343,0.01004134672179563,0.01004134672179563,0.01004134672179563,0.02598936798582398,0.018589606767667268,0.016125221500295335,0.049616066154754876,0.026234849836683345,0.0192829484619207,0.08800945067926758,0.03573723233672546,0.021782136161139852,0.9932985852568875,sports,Static score-level,2022,2,34.3367387319995,0.3173339009990741,0.18743880744186303,82176,1.281508445739746,79.01123046875
1693,1343,0.011222681630242174,0.011222681630242174,0.011222681630242174,0.032486709982279975,0.02217243918862962,0.01877338058672967,0.060838747784997045,0.03134464941560823,0.02255880891439072,0.0939161252215003,0.039543087860540824,0.02472521155634467,0.9903201787043932,sports,Multi-interest per-item,2022,2,35.83807576400068,0.3561235149991262,0.2103505699935772,82176,1.281651496887207,145.619140625
1693,1343,0.011813349084465446,0.011813349084465446,0.011813349084465446,0.03366804489072652,0.022899210223818828,0.01936404804095294,0.05729474305965741,0.030529428965122184,0.02250771149176347,0.09627879503839339,0.04010514084079035,0.02499289230790642,0.9873417721518988,sports,Multi-interest clustered,2022,2,50.34752213499996,0.38337576599951717,0.22644758771383175,82176,1.2816801071166992,93.37646484375
1693,1343,0.012404016538688719,0.012404016538688719,0.012404016538688719,0.0383933845245127,0.025681442135231887,0.02150029533372711,0.054341405788541054,0.030817276667805493,0.02360536851086172,0.0939161252215003,0.04067462127870979,0.026229477110609398,0.9903201787043932,sports,Static score-level,2023,3,33.09902718300145,0.3077537179997307,0.1817801051386478,82176,1.281569480895996,79.01123046875
1693,1343,0.013585351447135264,0.013585351447135264,0.013585351447135264,0.03366804489072652,0.02377438797942952,0.0205355384918291,0.05906674542232723,0.032142731057233434,0.02408024639270948,0.09746012994683993,0.04179550594398395,0.026701448049436215,0.9851079672375279,sports,Multi-interest per-item,2023,3,34.25554065399774,0.36013950100095826,0.21272268222147564,82176,1.281712532043457,145.619140625
1693,1343,0.012404016538688719,0.012404016538688719,0.012404016538688719,0.03780271707028943,0.024882212860537285,0.020693049812955305,0.0596574128765505,0.032011066755105656,0.023672170187232208,0.09568812758417011,0.04104094380882133,0.026109698872957346,0.9895755770662695,sports,Multi-interest clustered,2023,3,48.246984812001756,0.36716158800118137,0.21687040047323175,82176,1.2817411422729492,93.37646484375
1693,1343,0.011813349084465446,0.011813349084465446,0.011813349084465446,0.03544004725339634,0.023991333974483636,0.020220515849576688,0.05138806851742469,0.02907633135274228,0.02227660113070627,0.08800945067926758,0.03835306665287756,0.024829110793009677,0.9910647803425168,sports,Static score-level,2024,11,34.34930895200159,0.343846511997981,0.20309894388539929,82176,1.281569480895996,79.01123046875
1693,1343,0.012404016538688719,0.012404016538688719,0.012404016538688719,0.040756054341405785,0.026791066575874347,0.022218940736365426,0.060838747784997045,0.03308335902057808,0.024699275260409343,0.09273479031305375,0.04106983304804875,0.02684845723653764,0.9873417721518988,sports,Multi-interest per-item,2024,6,35.60689588000241,0.3665078240010189,0.21648424335559296,82176,1.281712532043457,145.619140625
1693,1343,0.011813349084465446,0.011813349084465446,0.011813349084465446,0.04016538688718252,0.025722388837410612,0.02104745028548927,0.06024808033077377,0.03214680944395372,0.023659513027498854,0.09686946249261666,0.04136320630271972,0.02616962743430497,0.9851079672375279,sports,Multi-interest clustered,2024,11,49.92733212500025,0.39270729800045956,0.2319594199648314,82176,1.2817411422729492,93.37646484375
1693,1343,0.012404016538688719,0.012404016538688719,0.012404016538688719,0.034258712344949795,0.023485319420344666,0.019954715495176214,0.05847607796810396,0.03132593815403315,0.02319682352169062,0.08564678086237448,0.03813862128056478,0.025033929446631357,0.9940431868950111,sports,Static score-level,2025,15,34.30302221499733,0.3244099080002343,0.19161837448330435,82176,1.281569480895996,79.01123046875
1693,1343,0.01299468399291199,0.01299468399291199,0.01299468399291199,0.034258712344949795,0.024187272809696053,0.02085056113408151,0.05493207324276432,0.030766365304687432,0.02350481440853561,0.09450679267572357,0.04084743198378743,0.026311668789505045,0.9932985852568875,sports,Multi-interest per-item,2025,18,36.14568516500003,0.35104371400302625,0.20735009687125,82176,1.281712532043457,145.37109375
1693,1343,0.014176018901358535,0.014176018901358535,0.014176018901358535,0.03484937979917307,0.024604380222185362,0.021254183894467416,0.05670407560543414,0.03166120989989403,0.024159470836966405,0.09332545776727702,0.04090888462295368,0.02669300755533632,0.9940431868950111,sports,Multi-interest clustered,2025,18,50.19248542200148,0.4007944810000481,0.2367362557590361,82176,1.2817411422729492,93.37646484375
